assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
250520617,103824084,Loxops ochraceus,Extinct,,2024,2024-02-26 00:00:00 UTC,3.1,English,"Endemic to Maui, the last confirmed record of Maui Akepa was two birds seen in 1988 (Engilis 1990) with later unconfirmed records of birds sound recorded in 1994 and 1995 (Reynolds and Snetsinger 2001). There have been no records since, despite extensive searches. Following methods developed in a series of papers published in 2017 (Akcakaya&#160;<em>et al</em>. 2017, Keith&#160;<em>et al</em>. 2017, Thompson&#160;<em>et al</em>. 2017), the probability that the species is extinct based on records and surveys is 0.93, and the probability it is extinct based on threats is 0.94. Accordingly, it is classified as Extinct.&#160;<p></p>","It is suspected to have inhabited similar habitat to <em>L. coccineus</em>: wet and mesic forest, primarily of koa-'ohi'a at 1,100-2,100 m (mostly above 1,500 m) (Scott <em>et al.</em> 1986, Lepson and Freed 2020)<strong></strong>. Foraging habits also presumed to have been similar to&#160;<em>L. coccineus</em>. It fed mostly on caterpillars and spiders and used its laterally asymmetric bill to prize open leaf and flower buds in a manner akin to crossbills (<em>Loxia spp.</em>) (Lepson and Freed 2020).<p></p>","<p>Since the arrival of humans in the Hawaiian Archipelago, Hawai’i’s forest birds have undergone tremendous losses and face a panoply of threats. At least 71 taxa of Hawaiian birds disappeared before the arrival of Captain James Cook in 1778, 24 more have been extirpated since (Banko and Banko 2009).</p>  <p>With the arrival of the Polynesians between 1000 and 1200 CE, almost all lowland forests were felled and burned to make way for agriculture (Kirch 1982). This loss continued with the arrival of European and American settlers. Forests continued to be cleared until only high-elevation forest remained. Much of the forest that remains has been invaded by non-native species.</p>  <p>Hawai’i has a long history of non-native species. When the Polynesians arrived, they brought with them pigs <em>Sus scrofa</em>, dogs <em>Canis familiaris</em> and Polynesian Rats <em>Rattus exulans</em>. With the Europeans and Americans came Black <em>R. rattus</em> and Brown Rats <em>R. norvegicus</em>, cats <em>Felis catus</em>, mongoose <em>Herpestes auropunctatus</em>, feral goats <em>Capra hircus</em>, cattle <em>Bos taurus</em>, deer <em>Axis axis</em>, more than 50 species of birds (Atkinson and Lapointe 2009), plants, invertebrates, and diseases. Introduced ungulates have severely damaged forest structure through herbivory and the dispersal of invasive plants, rendering it far less suitable for Maui Akepa and other forest birds. Rats, cats and mongoose predate both nests and adult birds (Lindsey <em>et al</em>. 2009), while non-native birds may also compete with them for food and nest-sites (Foster 2009). Non-native avian diseases introduced to Hawai'i are some of the most pervasive threats faced by native birds and are likely to be the main cause of many previous extinctions.</p>  <p>Both avian malaria <em>Plasmodium relictum</em> and avian pox <em>Avipoxvirus spp.</em> are transmitted by the Southern House Mosquito <em>Culex quinquefasciatus</em>, currently climatically restricted to elevations below 1,500 m and responsible for the disappearance of many highly susceptible Hawaiian forest birds from elevations below this. Maui still retains some forest above 1,500 m, offering some refugia from these fatal diseases. However, the quality and intactness of this forest is less than pristine. Wallows created by feral pigs provide additional breeding habitats for <em>Culex</em> and allow it to infiltrate deeper into forests (Lapointe <em>et al</em>. 2009). As the climate warms the elevational limits of <em>Culex </em>will shift upslope and the area of suitable, mosquito-free forest will shrink even more (Lapointe and Atkinson 2009).</p><p></p>","Following methods developed in a series of papers published in 2017 (Akcakaya&#160;<em>et al</em>. 2017, Keith&#160;<em>et al</em>. 2017, Thompson&#160;<em>et al</em>. 2017), the probability that this species is extinct based on records and surveys is 0.93, and the probability it is extinct based on threats is 0.94. It is accordingly considered Extinct and the population size is set to 0 mature individuals.&#160;The last confirmed record of <em>Loxops ochraceus&#160;</em>was of two birds seen in 1988 (Engilis 1990) with later unconfirmed records of birds sound recorded in 1994 and 1995 (Reynolds and Snetsinger 2001). Visual confirmation of records is required due to potential confusion with, or mimicry by,&#160;<em>Pseudonestor xanthophrys</em> (Reynolds and Snetsinger 2001). <em>L. ochraceus</em> were described as locally abundant in 1894 (Perkins 1903) and a flock of more than 100 in 1961 led Bole (1961) to conclude they were not rare on Maui.<br/><br/>In addition to the extinction probability analysis used here, the USFWS (2023) has now delisted <em>L. ochraceus&#160;</em>from the Federal Lists of Endangered and Threatened Wildlife and Plants due to presumed extinction.",,"<em>Loxops ochraceus</em>&#160;was endemic to Maui,&#160;Hawaiian Islands, <strong>U.S.A</strong>. Most specimens were obtained above Olinda, although some were taken from&#160;Kipahulu Valley (Pyle and Pyle 2017). Between 1950 and 1995, <em>Loxops ochraceus</em>&#160;were observed on the upper slopes of&#160;Haleakala, Kipahulu Valley and&#160;Ko'olau Forest Reserve. The last confirmed record in 1988 was in&#160;Hanawi Natural Area Reserve; an unconfirmed audio recording in 1994 was taken during a Rare Bird Search survey, also from Hanawi Natural Area Reserve. An unconfirmed 1995 recording was taken in&#160;Kipahulu Valley (Reynolds and Snetsinger 2001).<p></p>","Historically, Hawaiian honeycreepers were used extensively by indigenous people both for food and feathers (Amante-Helweg and Conant&#160;2009). Feathers were used to manufacture numerous cultural artefacts such as mahiole (feathered helmets), 'ahu'ula (feathered capes), malo (loin cloths) and 'aumakua hulu manu (icons of royal battle gods) (Amante-Helweg and Conant&#160;2009). Primarily, the red feathers of Iiwi&#160;<em>Drepanis coccinea</em>&#160;and the black and yellow feathers of Oo&#160;<em>Moho spp.</em>&#160;and Hawaii Mamo&#160;<em>D.&#160;pacifica&#160;</em>were used for these purposes. Despite its red/orange feathers there is no direct evidence to suggest that <em>L. ochraceus</em>&#160;were used to manufacture feathered objects, although it is plausible. Likewise, they plausibly may have been taken for food as other honeycreepers were (Amante-Helweg and Conant&#160;2009). The use of Hawaiian honeycreepers for food and cultural artefacts has not occurred for a number of centuries (Amante-Helweg and Conant&#160;2009).",Terrestrial,<p></p>,Oceanian,1988,false,false,Global
252734800,22729490,Alopochen kervazoi,Extinct,,2024,2024-06-27 00:00:00 UTC,3.1,English,"This species was endemic to the island of Réunion, but is now Extinct. The last record came from 1671-1672, and it had been lost to hunting by <em>c.&#160;</em>1700.",It is thought to have inhabited freshwater pools and lakes.  <p></p>,"Over-hunting is thought to be the main cause of extinction for this species, with introduced predators taking chicks and eggs likely a contributing factors (Hume 2017).<p></p>",No extant population remains.,,"<em>Alopochen kervazoi</em> is known only from subfossil bones collected by Bertrand Kervazo in the Grottes des Premiers Français on <strong>Réunion</strong> <strong>(to France)</strong> in 1974<strong><sup> </sup></strong>(Cowles 1994). Nontekoe mentioned finding geese on the island when he visited in 1619, as did Dubois in 1671-2, but it was not to persist long and the species was specifically mentioned to have become extinct by Boucher in 1710 (Cheke 1987)<sup></sup>. The specimens are deposited in the Muséum National d'Histoire Naturelle, Paris<strong> </strong>(Cowles 1994). <p></p>",Over-hunting is thought to be the main cause of extinction (Hume 2017).,Freshwater (=Inland waters),,Afrotropical,1672,false,false,Global
254613685,5223,Conilurus albipes,Extinct,,2025,2024-08-29 00:00:00 UTC,3.1,English,"The White-footed Rabbit-rat is listed as Extinct because this species has not been recorded since 1860-1862, despite extensive survey work.","This species occurred across a broad range of forests and woodlands (Bilney <em>et al.</em> 2010, Menkhorst 2011, Woinarski <em>et al. </em>2014, Menkhorst and Dixon 2023). It denned in tree hollows and hollow logs, and was at least partly arboreal.","Previously common and widespread, the White-footed Rabbit-rat declined to extinction very rapidly with decline occurring across a wide range of habitats (Bilney <em>et al</em>. 2010), in areas transformed by expanding pastoralism and spread of European Rabbits (<em>Oryctolagus cuniculus</em>), and in areas without such modification (Dickman <em>et al</em>. 1993). The primary cause of decline was probably predation by feral cats (<em>Felis catus</em>) (Dickman <em>et al</em>. 1993), but resource depletion and habitat change due to clearing, livestock, changed fire regimes and rabbits may have contributed to the decline in some areas (Woinarski <em>et al. </em>2014). Its loss preceded the spread of Red Fox (<em>Vulpes vulpes)</em>.","The White-footed Rabbit-rat is presumed to be extinct. It has not been recorded since 1860-1862. In the decades before that it was considered common and even regarded as a pest (Williams and Menkhorst 1995, Bilney<em> et al. </em>2010, Menkhorst and Dixon 2023). Many subsequent surveys conducted across its range over many years have not found this species.&#160;However, Flannery (1990) cited a possible observational record from near Deniliquin, New South Wales, from the early 1940s.",,"The White-footed Rabbit-rat was endemic to Australia, formerly occurring in south-eastern South Australia, Victoria, New South Wales and eastern Queensland (McDowell and Medlin 2009, Cramb and Hocknull 2010, Bilney <em>et al.</em> 2010, Menkhorst 2011, Woinarski <em>et al.</em> 2014).",,Terrestrial,"This species is extinct, and there are consequently no useful conservation management actions that can be applied. It is listed as Extinct under Australian environmental legislation.",Australasian,1860-1862,false,false,Global
254614193,11633,Leporillus apicalis,Extinct,,2024,2024-06-06 00:00:00 UTC,3.1,English,"The last two specimens were collected by Norman Tindale, near Mt Crombie, south of the Musgrave Ranges in northwestern South Australia in July 1933. Tindale (1933) recorded the burning of the stick-nest rats’ nest and the capture of the fleeing inhabitants on his ‘Mann Ranges 1933’ black-and-white film (copies held by the South Australian Museum and by the University of Adelaide). There have been unconfirmed reports since, including one from 1970, and occasional reports of fresh vegetation being added to old stick-nests, but there is little doubt that the species is Extinct.","Stick-nest Rats constructed large nests of sticks and sometimes stones, depending on available construction materials. Some remaining in caves in breakaways in the Gibson Desert and near the Finke stock route in the southern Northern Territory are more than 3 m by 2 m by 1 m high. Stick nests were also built in wooded country well away from ranges, but most have not survived (Burbidge and Fuller 1979, Copley 1999, see Tindale 1933 for black and white film when the last two specimens were collected). There are also historic records of it sheltering in tree hollows (Robinson 2023).<br/><br/>The diet was mainly vegetarian, including leaves of chenopods, other semi-succulent shrubs, seeds and grasses, but also included invertebrates such as beetles and termites (Copley 1999, McDowell <em>et al</em>. 2012). The different food preferences (if not habitat preferences) between the two species of stick-nest rats are reflected in their molar teeth. Although both have incisors that are similar in being relatively narrow and fairly lightly built, their molars are very different. Those of&#160; the Lesser Stick-nest Rat are fairly low-crowned, with quite sloping cusps and with the lophs in the lower molars forming a characteristic chevron pattern, all suggesting that the species fed on relatively high quality food, such as sandalwood nuts (whose shells are usually found in quite large numbers in their stick-nests). In contrast, the molars of the Greater Stick-nest Rat <em>Leporillus conditor</em> are very high-crowned, with almost vertical cusps, suggesting that they fed on larger volumes of lower quality vegetation, such as saltbush, which was fairly abrasive, because old individuals in owl pellet accumulations have quite worn-down teeth (A. Baynes pers. comm. 2011).<br/><br/>The construction of stick-nests shows that shelter was important; the nests probably provided an ameliorated microclimate and some protection from predators. The species was social, with nests sheltering several individuals, with records of up to ten in a nest (Robinson 2023).<br/><br/>Radiocarbon dates of stick-nest rat nest-middens have revealed dates ranging from modern to 10,900 ± 90 BP (Pearson <em>et al</em>. 1999). Pearson and Dodson (1991), Pearson (1999) and Webeck and Pearson (2005) have studied Stick-nest Rat middens to document past changes in vegetation and climate in central Australia, while Pearson <em>et al</em>. (2001) have documented animal remains in the nest-middens.","Predation by feral cats <em>Felis catus</em> is likely to have been the main cause of extinction. Cats had colonised the whole of Australia by the 1890s (Abbott 2002, 2008). The arrival of Red Foxes <em>Vulpes vulpes</em> in its range may have driven remnant subpopulations to extinction; high rabbit numbers led to high fox numbers. Habitat degradation, particularly in refuges during drought, caused by introduced herbivores (mainly rabbits and sheep) before and leading into severe drought conditions may have contributed to extinction. Morton (1990) and Copley (1999) have discussed the effects of introduced herbivores on this and other extinct mammals; Tunbridge (1991) described effects of sheep at the Flinders Ranges. Predation by indigenous predators, such as Dingoes and owls, in combination with habitat degradation by introduced herbivores was probably a minor threat on its own but possibly an enhanced threat when other threats were operating.","Krefft (1866) reported Lesser Stick-nest Rats ‘in great numbers … on both sides of the Murray River’, i.e., New South Wales and Victoria). Many early explorers commented on the abundance and large size of stick-nests, including in northern areas where only this species of <em>Leporillus</em> has been recorded (Copley 1999). However, by the early 20<sup>th</sup> century, explorers and naturalists reported that it was rare. Western desert Aboriginal people reported that it disappeared at least 40 to 50 years prior to the mid-1980s (Burbidge <em>et al</em>. 1988). The decline happened from east to west and from south to north (Copley 1999). It is now extinct.<br/><br/>The date this species was last seen in the wild may have been as late as the 1970s, as a large rodent that was captured and released in 1970 in a cave west of the Canning Stock Route, Western Australia, may have been this species (Robinson and Burbidge 2008). Information from the aboriginal population suggest this species persisted up to about 1950 (Robinson 2023).",,"Collation of available records from a variety of sources (Copley 1999), including the remains of stick nests and subfossil data (e.g., Watts and Eves 1976, Baynes and Johnson 1996, summarised in Copley 1999 and Burbidge <em>et al</em>. 2009) shows that the Lesser Stick-nest Rat formerly ranged though semi-arid and arid Western Australia, South Australia, the Northern Territory, New South Wales and the far northwest of Victoria, although the distribution was probably patchy and dependent on there being suitable vegetation for food.<br/><br/>The distribution of stick-nest rats formed arcs along the southeastern, southern and southwestern boundaries of the arid zone, from western Victoria to North West Cape in Western Australia.&#160; The Lesser Stick-nest Rat occurred further inland from the arid zone boundary, reaching the MacDonnell Ranges and Uluru (Baynes and Baird 1992) and occurring in the Great Victoria and Gibson Deserts, but also extended further southwest, to Peak Charles and probably parts of the Western Australian wheatbelt (A. Baynes pers. comm. 2011).<br/><br/>The species is now Extinct.",,Terrestrial,This species is extinct.,Australasian,Unknown: possibly 1950s or 1970.,false,false,Global
254614367,45958541,Notomys robustus,Extinct,,2024,2024-06-06 00:00:00 UTC,3.1,English,"<p>The Broad-cheeked Hopping-mouse is listed as Extinct, because it is known only from skulls taken from old owl roosts in the Flinders and Davenport Ranges, South Australia, and has never been collected alive.</p>","<p>All of the collection sites were in arid, rocky ranges adjacent to plains with ephemeral streams running eventually into inland lakes. The mean annual rainfall varies from 125 to 300 mm. The dominant plant associations include a mixed cover of native grasses and chenopod shrubland (Medlin 2008).</p>","As with other now extinct hopping-mice, the primary cause of extinction was probably predation by feral cats <em>Felis catus</em>, possibly compounded by habitat degradation associated with the onset of pastoralism.",The species is extinct.,,"<p>The Broad-cheeked Hopping-mouse has been collected only as subfossil material from the Davenport and Flinders Ranges, South Australia. It is now extinct.</p>",,Terrestrial,The species is extinct.,Australasian,never recorded alive,false,false,Global
254617306,18564,Pseudomys glaucus,Extinct,,2024,2024-06-06 00:00:00 UTC,3.1,English,"<p>The Blue-grey Mouse is listed as Extinct because it is known only from three specimens: two collected before 1892, when they were presented to the Natural History Museum, London, and one collected in 1956. Surveys since then have failed to locate it, and the natural environment in which it formerly occurred is now greatly transformed.</p>","The Blue-grey Mouse was probably omnivorous, consuming a range of invertebrates, seeds, fruit and other plant material (Lavery <em>et al</em>. 2022). It&#160;probably occurred in open forest and woodland habitats with a shrubby understorey that provided a year-round supply of seeds (Dickman 2023). The areas in which it occurred have subsequently been extensively cleared and modified (Lavery <em>et al</em>. 2022), initially for livestock and more recently for cropping.","Extinction was probably caused by a combination of compounding factors including predation by feral cats <em>Felis catus</em>, habitat loss and transformation, and reduction in shelter and food resources due to livestock grazing (Lavery <em>et al</em>. 2022). The last specimen was collected during a plague of introduced house mice <em>Mus musculus</em>, and it is possible that competition with house mice may have contributed to their decline and loss (Lavery&#160;<em>et al</em>. 2022). Predation by introduced red fox <em>Vulpes vulpes</em>&#160;may also have been a contributing factor.","<em>Pseudomys glaucus</em> is extinct. The species is known only from three specimens, two from Queensland (collected in the 1890s), one from Cryon in northern New South Wales (Dickman 2008). The last specimen was collected in 1956 (Lavery <em>et al</em>. 2022). Targeted surveys at Cryon in the early 1990s did not find this species (Dickman 2023).",,"<p>The Blue-grey Mouse is known from only three specimens, from southeastern Queensland and northeastern New South Wales, Australia. It is now extinct.</p>",,Terrestrial,The species is extinct.,Australasian,1956,false,false,Global
254618139,14861,Notomys amplus,Extinct,,2024,2024-06-06 00:00:00 UTC,3.1,English,Listed as Extinct because this species has not been recorded since 1896.,"<p>The presence of its remains in a deposit in the Great Sandy Desert suggests that the species inhabited sand dunes and sand plains (A. Baynes pers. comm. 2011). There appears to have been ecological separation by habitat substrate between the Short-tailed Hopping-mouse and the Long-tailed Hopping-mouse <em>Notomys longicaudatus</em>, which inhabited more clay-rich substrates, as noted by John Gilbert when he first found the Long-tailed Hopping-mouse at Moore River, Western Australia.</p>","The primary factor causing extinction is likely to have been predation by feral cats <em>Felis catus</em>, which spread across inland Australia at about the time of the loss of this species (Abbott 2008).",The species is extinct.,,"<p>The only known specimens came from Charlotte Waters, central Australia in 1896. Subfossil data, summarised in Baynes and Jones (1993), Menkhorst and Dixon (2023) and Burbidge <em>et al</em>. (2009), indicate that it had a wide distribution in the central and western arid zone, ranging from northeastern South Australia and southeastern Northern Territory to North West Cape, Western Australia.</p>",,Terrestrial,The species is extinct.,Australasian,1896,false,false,Global
254618912,19344,Rattus macleari,Extinct,,2025,2024-10-17 00:00:00 UTC,3.1,English,"This species is listed as Extinct because it has not been recorded since 1904, and extensive searches in the intervening years have failed to locate it.","Maclear’s Rat was nocturnal, and had little fear of people. It was present all over Christmas Island, which was at the time mostly covered by tropical rainforest. Lister (1888) noted that ""they generally keep to the ground, but are able to climb trees"". Andrews (1900), who apparently was more impressed by their climbing ability, said they ""ascend trees to a great height"" in pursuit of fruits and young shoots, and ""I have often seen them run up the trailing stems of the lianas, and, in fact, they can climb as well as a squirrel"". Little is known of their diet, except that they were fond of fruits and young shoots. Andrews (1900) also noted that ""In the daytime these rats live in holes among the roots of trees, in decaying logs, and shallow burrows. They seem to breed all the year round.""","<p>Maclear's Rat was abundant in 1897-1898 while Andrews was on Christmas Island (Andrews 1900). By the time he returned to the island in 1908, he was confident that it and the other native rat species, the Bulldog Rat&#160;<em>Rattus nativitatis</em>, were extinct (Andrews 1909). Andrews (1909) speculated that introduced Black Rats <em>Rattus rattus</em> had brought an epidemic disease to the island that wiped out both native rats. Nearly 100 years later, the mystery was finally solved by Wyatt <em>et al</em>. (2008), who used ancient DNA methods on samples from museum specimens of these rodents collected during the extinction window (1888–1908) and showed that endemic rats collected prior to the introduction of Black Rats were devoid of evidence of a pathogenic trypanosome (carried by fleas hosted on recently-introduced Black Rats). <br/> <br/> To Andrews, the disappearance of such an abundant animal in such a short time had to be due to disease because <em>R. rattus</em> was not present over the entire island. It was unreasonable therefore to assume that the native species had been out-competed by <em>R. rattus</em> all over the island (Andrews 1909). Two predators had been introduced to the island by 1908, cat and dog, but these were far too few to rid the island of the rats (Andrews 1900, 1909). Although Christmas Island had an increasing human settlement at Flying Fish Cove, roads now crossed the island, and there was active phosphate mining, most of the original forest remained and even collectively these human disturbances were unlikely to have caused significant declines in the populations of Maclear's Rat (Andrews 1909). Andrews (1909) also relates anecdotal information that a medical officer on the island, Dr. McDougal, recalled frequently seeing ""individuals of the native species of rats crawling about the paths in the daytime, apparently in a dying condition"" in 1902-1904. <br/> <br/> Pickering and Norris (1996) report on documents concerning Maclear's Rat that were uncovered at Oxford University, and specimens from the Zoological Collections, University Museum, Oxford University and the University Museum of Zoology, Cambridge. The documents include notes for a lecture by K. R. Hanitsch who visited Christmas Island for five weeks in 1904 and was unable to locate either species of native rat. Dr. Durham, a pathologist, visited the island from November 1901 to March 1902, during which Durham collected 19 rat specimens. Pickering and Norris (1996) note that some of these specimens were of <em>R. macleari</em>, <em>R. rattus</em>, and some of varying degrees of hybrid between <em>R. macleari</em> and <em>R. rattus</em>. Hybridisation between the two species, with the implication that <em>R. macleari</em> was genetically swamped by <em>R. rattus,</em> was put forward as a contributing factor in the demise of <em>R. macleari</em> (Pickering and Norris 1996). However, hybridisation between the two species is implausible given the phylogenetic distance between them, and re-examination of specimens confirms that each belongs to one or the other species (Musser and Carleton 2005; Aplin and Rowe 2023). This is further supported by the molecular studies of Wyatt <em>et al</em>. (2008).<br/> <br/> Because Durham collected specimens, some of which were <em>R. macleari</em>, in late 1901 and 1902, <em>R. macleari</em> must have become extinct after 1901. <br/> <br/> McDougal was the last person to recall seeing native rats alive, albeit in the act of dying (Andrews 1909). These rats were probably <em>R. macleari</em> because <em>R. nativitatis</em> was the rarer of the two, as evidenced by the fact that Durham was unable to collect any specimens of <em>R. nativitatis</em> in 1901-1902. Andrews (1909) writes that McDougal's recollections are from 5-6 years before, but it is unclear whether he meant 5-6 years prior to his 1909 publication (putting the date at 1903-1904), or if it was 5-6 years prior to 1908 when Andrews was on Christmas Island (putting the date as 1902-1903 as Pickering and Norris (1996) interpret the anecdote). Green (2014) further defined the date of introduction of Black Rats (and hence trypanosomes) (September 1900) and the extinction of <em>R. macleari </em>(between April 1904 and October 1904).</p>","Maclear's Rat became extinct probably between 1900 and 1904 (Green 2014). It was abundant on Christmas Island at the close of the 19<sup>th</sup> century. Lister visited the island in 1887 and said of Maclear's Rat, it ""abounds all over the island"" (Lister 1888). Andrews (1900) who was on the island for ten months, 1897-1898, noted that it was ""by far the commonest of the mammals found in the island; in every part I visited, it occurred in swarms. During the day nothing is to be seen of it, but soon after sunset numbers may be seen running about in all directions"".",,"Maclear's Rat (<em>Rattus macleari</em>) was endemic to Christmas Island, Australia. Christmas Island is approximately 135 km<sup>2</sup> and lies 345 km south of Java, the nearest landmass, in the Indian Ocean.",,Terrestrial,There are no conservation measures pertaining to this species.,Indomalayan,1904,false,false,Global
254618980,14864,Notomys longicaudatus,Extinct,,2024,2024-06-06 00:00:00 UTC,3.1,English,Listed as Extinct because it has not been recorded since it was last collected in 1901–1902.,"John Gould reported comments from his collector John Gilbert that ‘This species differs considerably from <em>Djyr-dow-in</em> [Mitchell’s Hopping-mouse], for while that animal burrows in sandy districts, the favoured haunt of the present species is a stiff and clayey soil’ (Gould 1863). Dissection of museum specimens has shown that the morphology of the reproductive tract of male and female Long-tailed Hopping-mice is similar to that of the Fawn Hopping-mouse <em>Notomys cervinus</em> but considerably different from that of other extant species of <em>Notomys</em> (Breed 1981). The habitat of the Long-tailed Hopping-mouse<em> </em>was also similar to that of the Fawn Hopping-mouse (Menkhorst and Dixon 2023).","Extinction was most likely due primarily to predation by feral cats <em>Felis catus</em>. Extinction occurred prior to the arrival of the Red Fox <em>Vulpes vulpes</em>&#160;in WA and parts of central Australia; feral cats had colonised all of Australia by the 1890s (Abbott 2002, 2008) and have been implicated in the extinction of a range of larger rodents and other medium-sized mammals.","The species is extinct. Remains of the Long-tailed Hopping-mouse are moderately abundant in many owl pellet deposits (e.g. Uluru, Baynes and Baird 1992), suggesting that it was not a rare species, though not as abundant as the Spinifex Hopping-mouse<em> Notomys alexis</em> or Sandy Inland Mouse <em>Pseudomys hermannsburgensis</em> (A. Baynes pers. comm. 2011). In 1901–02, a 'large series' of specimens were collected from Barrow Creek, Northern Territory, indicating that it was at least locally abundant (Parker 1973, Watts and Aslin 1981). It was amongst the most commonly recorded species in subfossils from two deposits in the Broken River area, north Queensland (Price <em>et al</em>. 2020).",,"<p>First collected in 1843 near the Moore River, Western Australia (WA), about where New Norcia stands today. Other early collections were at Toodyay, Western Australia, Broken Hill, New South Wales and the Burt Plain near Alice Springs, Northern Territory (Flannery and Schouten 2001). The final specimens were from Barrow Creek, Northern Territory, in 1901–02 (Menkhorst and Dixon 2023). Subfossil data, summarised in Baynes and Jones (1993) and Burbidge <em>et al</em>. (2009), indicate that it had a wide distribution in the arid zone, ranging from northwestern New South Wales and central Queensland to North West Cape, Western Australia. It is now extinct.</p>",,Terrestrial,The species is extinct.,Australasian,1901-1902,false,false,Global
254619200,14865,Notomys macrotis,Extinct,,2024,2024-06-06 00:00:00 UTC,3.1,English,"The Big-eared Hopping-mouse was last collected in July 1843 near the Moore River, Western Australia, close to where New Norcia is now situated, and has not been seen since. Absence of the species from extensive subfossil collections suggests that it was restricted to the western margin of the wheatbelt of Western Australia. It may have survived well beyond the date of last collection, noting the lack of scientific collecting in the range area in the 19<sup>th</sup> and early 20<sup>th</sup>&#160;centuries.","The habitat requirements of this species are unknown. One specimen was collected from Moore River; the land surrounding the Moore River originally consisted of coastal heathland, woodland, and open forest (Menkhorst and Dixon 2023).","The primary factor causing the extinction of the Big-eared Hopping-mouse was likely to be predation by the feral cats <em>Felis catus</em>. The Big-eared Hopping-mouse’s habitat, loamy valley soils with grass, was used for sheep production at the time of extinction; this would have degraded its habitat and collapsed its burrows. Abbott (2006) also proposed that a key factor in its decline and loss was epizootic disease. Its loss preceded the arrival of the introduced Red Fox <em>Vulpes vulpes</em>&#160;(Abbott 2008).","This species is extinct, with no records since the 1840s.",,<p>The Large-eared Hopping-mouse is known only from two specimens collected in the 1840s from Western Australia. It is now extinct.</p>,,Terrestrial,The Big-eared Hopping-mouse is extinct.,Australasian,1843-1844,false,false,Global
254619530,14866,Notomys mordax,Extinct,,2024,2024-06-06 00:00:00 UTC,3.1,English,"<em>Notomys mordax</em> is known only from a single skull, without skin, in the Natural History Museum, London, purchased from John Gould and registered in April 1846 as from Darling Downs (Mahoney 1977). It was probably collected (as a live animal rather than subfossil) in the 1840s (Mahoney 1977, Watts 2008). It likely became extinct soon after (Treloar 2023).",There is no information about the habitats preferences and the ecology of this species.,Extinction is considered to have been due primarily to predation by feral cats <em>Felis catus</em>&#160;(Dickman <em>et al</em>. 2000). Habitat destruction for agriculture and habitat degradation due to livestock may have contributed.,The species is extinct.,,"<p>The collection locality of the single known specimen, probably collected in the 1840s, is given as Darling Downs in the Natural History Museum register. No hopping-mice have since been collected on the Darling Downs. Subfossil collections from the area have identified Pleistocene megafauna (Molnar and Kurtz 1997) but not yet identified small mammals (A. Baynes pers. comm. 2011).</p>",,Terrestrial,The species is extinct.,Australasian,1840s,false,false,Global
