internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
13013,Megupsilon aporus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Megupsilon,aporus,,,,,"Miller &amp; Walters, 1972",""
14881,Notropis amecae,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Notropis,amecae,,,,,"Chernoff &amp; Miller, 1986",""
14882,Notropis aulidion,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Notropis,aulidion,,,,,"Chernoff &amp; Miller, 1986",""
16280,Partula salifana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,salifana,,,,,"Crampton, 1925",""
191696,Allotoca goslinei,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,GOODEIDAE,Allotoca,goslinei,,,,,"Smith &amp; Miller, 1987","The Holotype of this species was collected together with Paratopotypes by Robert Miller and others in February 1976 from the Río (Potrero) Grande, about 9.6km W of the town of Ameca. Several Paratypes go back to collections from the type location in 1957 and 1971, one single male to a collection of R. Vrijenhoek and M. Douglas from a bridge over the Río Ameca (precisely: Río Cuisillos), 1km E of the estación Pacana, SE of the Presa La Vega, in 1981. No subpopulations are distinguished."
196286,Thomasettia seychellana,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,SPARASSIDAE,Thomasettia,seychellana,,,,,"Hirst, 1911",""
196288,Pleorotus braueri,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,SPARASSIDAE,Pleorotus,braueri,,,,,"Simon, 1898",""
196290,Stipax triangulifer,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,SPARASSIDAE,Stipax,triangulifer,,,,,"Simon, 1898",""
199821,Acalypha wilderi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Acalypha,wilderi,,,,,Merr.,""
201472,Eucarlia alluaudi,ANIMALIA,ARTHROPODA,DIPLOPODA,SPIROBOLIDA,PACHYBOLIDAE,Eucarlia,alluaudi,,,,,"(Brolemann, 1896)",""
201484,Orthomorpha crinita,ANIMALIA,ARTHROPODA,DIPLOPODA,POLYDESMIDA,PARADOXOSOMATIDAE,Orthomorpha,crinita,,,,,"Attems, 1900",""
20285,Skiffia francesae,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,GOODEIDAE,Skiffia,francesae,,,,,"Kingston, 1978","The types Kingston used for her description of Skiffia francesae (1978) were collected by Miller and Fitzsimons in 1970 from the Río Teuchitlán E of Teuchitlán. Two decades later, in 2006, a stock of Skiffia was found in the Molino pond near Cuyacapán, Laguna de Sayula drainage. Fish from this locality are regarded to belong to the Golden Skiffia. According to these two drainages, two subpopulations are recognized: The Upper Río Ameca subpopulation (type subpopulation) and the Laguna de Sayula subpopulation. Both are regarded Extinct in the Wild."
21120,Stypodon signifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Stypodon,signifer,,,,,"Garman, 1881",""
43920,Dryopteris ascensionis,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,DRYOPTERIDACEAE,Dryopteris,ascensionis,,,,,(Hook.) Kuntze,""
43923,Oldenlandia adscensionis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Oldenlandia,adscensionis,,,,,(DC.) Cronk,""
43927,Sporobolus durus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Sporobolus,durus,,,,,Brongn.,""
6144,Cyprinodon alvarezi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,alvarezi,,,,,"Miller, 1976",""
9023,Chelonoidis niger,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,niger,,,,,"(Quoy &amp; Gaimard, 1824)","The previous Red List assessments for Galápagos tortoises treated the various allopatric island populations as subspecies of Chelonoidis nigra (now named Chelonoidis niger), as did several authors (Pritchard 1996, Caccone et al. 1999, Beheregaray et al. 2003, Fritz and Havas 2007,TTWG 2007, Rhodin et al. 2008). However, other authors have considered them as full species based on morphology (Bour 1980, Fritts 1983, Ernst and Barbour 1989) and the more recent consensus among researchers (Caccone et al. 2002; Russello et al. 2005, 2007; Poulakakis et al. 2008, 2012, 2015; Chiari et al. 2009) is to treat most as full species based on congruent patterns of mitochondrial and nuclear variation. This elevated species-level taxonomy has been largely accepted by TTWG (2009, 2014) and TEWG (2015) for most, but not all, phylogenetic lineages of Galápagos tortoises. This Red List assessment therefore now treats C. niger as a full species, rather than retaining its previous subspecies ranking from earlier Red List assessments. This species from Floreana has also been referred to in some recent literature as C. elephantopus, but that name is a nomen dubium (TTWG 2009) and should not be used for the this species. The spelling of the specific name was recently changed from nigra to niger as a result of the determination that the gender of the generic name Chelonoidis is actually masculine rather than feminine (Olson and David 2014)."
15867,Pacifastacus nigrescens,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ASTACIDAE,Pacifastacus,nigrescens,,,,,"(Stimpson, 1857)",""
173001,Cyclura onchiopsis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Cyclura,onchiopsis,,,,,"Cope, 1885","Cope (1885) used both Cyclura onchiopsis and Cyclura nigerrima; but only the former was diagnosed. Consequently, the latter must was a nomen nudum. Nearly a year later, Cope (1885 [1886]) provided a diagnosis for C. nigerrima. Barbour (1937) relegated C. nigerrima to a subspecies of C. cornuta. Schwartz and Carey (1977) formally placed C. nigerrima in the synonymy of C. onchiopsis.Originally described as a full species, the Navassa Rhinoceros Iguana was relegated to subspecific status within the Rhinoceros Iguanas (Cyclura cornuta) first by Cope (1885 [1886]), without presenting any evidence other than superficial physical similarity. That status was contradicted by Barbour and Noble (1916), although Barbour (1937) later reverted to the subspecific designation. Carey (1977) recognized Cyclura onchiopsis as a full species, but most subsequent authorities followed Schwartz and Thomas (1975) in recognizing it as a subspecies. Powell (1999) re-elevated the taxon to full species status."
40091,Pachnodus velutinus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CERASTIDAE,Pachnodus,velutinus,,,,,"(Pfeiffer, 1841)",""
44074,Achyranthes atollensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Achyranthes,atollensis,,,,,H.St.John,Treated by some as a variety under A. splendens (Achyranthes splendens var. atollensis (H. St. John) Govaerts) see World Checklist of Seed Plants 1(1): 6. 1995.
44056,Cyrtandra waiolani,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,GESNERIACEAE,Cyrtandra,waiolani,,,,,Wawra,""
44109,Cyanea pinnatifida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,pinnatifida,,,,,(Cham.) E.Wimm.,""
44135,Cyanea superba,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,superba,,,,,(Cham.) A.Gray,""
2864,Bolyeria multocarinata,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOLYERIDAE,Bolyeria,multocarinata,,,,,"(Boie, 1827)",""
201488,Spirobolellus praslinus,ANIMALIA,ARTHROPODA,DIPLOPODA,SPIROBOLIDA,SPIROBOLELIIDAE,Spirobolellus,praslinus,,,,,"Saussure &amp; Zehntner, 1902","The identity of this species is uncertain, the four specimens collected may be immature. Its generic placement is questionable."
5438,Cottus echinatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE,Cottus,echinatus,,,,,"Bailey &amp; Bond, 1963",""
202375,Cyprinodon arcuatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cyprinodon,arcuatus,,,,,"Minckley &amp; Miller, 2002",""
5367,Coregonus johannae,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,johannae,,,,,"(Wagner, 1910)","The number of salmonid taxa within some genera (e.g. Salmo, Salvelinus, and Coregonus) listed in various taxonomic databases (e.g. Fishbase or Eschmeyer's Catalog of Fishes) has increased very rapidly over the past 15-20 years. Many of these taxa are not widely accepted across the international community and are associated with very sparse data, leading to significant difficulty in accurately carrying out Red List assessments. The SSG strongly recommends a rigorous evaluation of the validity of these species designations, which can have real implications where legal protection is reflected by the use of these binomial taxonomic names."
7705,Empetrichthys merriami,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Empetrichthys,merriami,,,,,"Gilbert, 1893",""
17023321,Gongylomorphus borbonicus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Gongylomorphus,borbonicus,,,,,"Vinson &amp; Vinson, 1969",""
17023550,Leiolopisma ceciliae,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Leiolopisma,ceciliae,,,,,"Arnold &amp; Bour, 2008",""
17432631,Phelsuma edwardnewtonii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Phelsuma,edwardnewtonii,,,,,"Vinson &amp; Vinson, 1969",""
787,Alburnus akili,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Alburnus,akili,,,,,"Battalgil, 1942",""
1848,Anatolichthys splendens,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,APHANIIDAE,Anatolichthys,splendens,,,,,"Kosswig &amp; Sözer, 1945",The population from Lake Salda is usually identified as this species. This is very likely to be incorrect and the assessment is therefore restricted to the population of Lake Gölçük only.
40747,Pseudophoxinus handlirschi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Pseudophoxinus,handlirschi,,,,,"(Pietschmann, 1933)",""
17874,Pogonichthys ciscoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Pogonichthys,ciscoides,,,,,"Hopkirk, 1974",""
19018670,Alburnus nicaeensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Alburnus,nicaeensis,,,,,"Battalgil, 1941",This species is now treated as a synonym of Alburnus carinatus.
18384,Prototroctes oxyrhynchus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,RETROPINNIDAE,Prototroctes,oxyrhynchus,,,,,"Günther, 1870",""
6862,Dryophthorus distinguendus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Dryophthorus,distinguendus,,,,,"Perkins, 1900",""
15144,Oodemas laysanensis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Oodemas,laysanensis,,,,,"Fullaway, 1914",""
19724,Rhyncogonus bryani,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Rhyncogonus,bryani,,,,,"Perkins, 1919",""
11073,Labidura herculeana,ANIMALIA,ARTHROPODA,INSECTA,DERMAPTERA,LABIDURIDAE,Labidura,herculeana,,,,,"(Fabricius, 1798)","Originally described as a full species, this taxon was downgraded to a subspecies of L. riparia by Kirby (1904). The taxon was reinstated as a valid species by Brindle (1970) and synonymised with L. loveridgei Zeuner, 1962 which had been described from subfossil forceps."
21460734,Hirstienus nanus,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PHALANGODIDAE,Hirstienus,nanus,,,,,"(Hirst, 1913)",""
196771,Centrobunus braueri,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PODOCTIDAE,Centrobunus,braueri,,,,,"Loman, 1902",""
196768,Sitalcicus gardineri,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PODOCTIDAE,Sitalcicus,gardineri,,,,,"(Hirst, 1911)",""
21460777,Metazalmoxis ferruginea,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,ZALMOXIDAE,Metazalmoxis,ferruginea,,,,,"Roewer, 1912",""
18763,Pteropus tokudae,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,tokudae,,,,,"Tate, 1934",""
9003,Geocapromys thoracatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,thoracatus,,,,,"(True, 1888)",Was previously considered a subspecies of Geocapromys brownii.
10860,Isolobodon portoricensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Isolobodon,portoricensis,,,,,"Allen, 1916",""
3121,Brotomys voratus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Brotomys,voratus,,,,,"Miller, 1916",""
41313,Nesophontes edithae,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,edithae,,,,,"Anthony, 1916","This species was previously removed from The IUCN Red List because it was considered to have become extinct before 1500 AD. However, it is now known to have survived into modern times."
14676,Nesophontes zamicrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,zamicrus,,,,,"Miller, 1929",""
14673,Nesophontes micrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,micrus,,,,,"G.M. Allen, 1917",""
14674,Nesophontes paramicrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,paramicrus,,,,,"Miller, 1929",""
14672,Nesophontes hypomicrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,hypomicrus,,,,,"Miller, 1929",""
136381,Nesophontes major,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,major,,,,,"Arredondo, 1970",""
20322,Solenodon marcanoi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SOLENODONTIDAE,Solenodon,marcanoi,,,,,"(Patterson, 1962)",""
15255,Oligoryzomys victus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oligoryzomys,victus,,,,,"(Thomas, 1898)",""
12980,Megalomys desmarestii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megalomys,desmarestii,,,,,"(J. Fischer, 1829)",""
12981,Megalomys luciae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megalomys,luciae,,,,,"(Forsyth Major, 1901)",Will be transferred to family Cricetidae.
136540,Oryzomys antillarum,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oryzomys,antillarum,,,,,"Thomas, 1898","This is often regarded as a synonym or subspecies of the mainland Oryzomys couesi (Wilson and Reeder 2005). Following Weksler et al. (2006), it is maintained here as a valid species."
15583,Oryzomys nelsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oryzomys,nelsoni,,,,,"Merriam, 1898",Will be transferred to family Cricetidae.
14706,Nesoryzomys darwini,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,darwini,,,,,"Osgood, 1929",""
14708,Nesoryzomys indefessus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,indefessus,,,,,"(Thomas, 1899)",This species previously has been considered a synonymous with Nesoryzomys narboroughi (see Musser and Carleton 1993). Recent evidence suggests that the two should be treated as separate species (Dowler et al. 2000). More research is needed to confirm that these are really two different species (M. Weksler pers. comm).
35042,Ochrosia brownii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Ochrosia,brownii,,,,,(Fosberg &amp; Sachet) Lorence &amp; Butaud,""
61247,Barbus microbarbis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,microbarbis,,,,,"David &amp; Poll, 1937","Barbus microbarbis is doubtful as valid species. It is possibly a hybrid of a Barbus species and a Varicorhinus species (Banister 1973, De Vos and Thys van den Audenaerde 1990, De Vos et al. 1990, De Vos et al. 2001)."
272625865,Clianthus puniceus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Clianthus,puniceus,,,,,(G.Don) Banks Sol. Ex Lindl.,"Clianthus puniceus, following decisions reached by Heenan (2000) is treated as a separate species from C. magnificus based on minor foliage and floral differences. These were summarized by de Lange (2023) who noted that C. puniceus has mat-green foliage, and an upper leaf surface that is often slightly glaucous in colour. C. magnificus leaves are dark green, and the upper leaf surface very glossy. C. puniceus flowers are slightly smaller, the standard is conspicuously striped white, and the spur blotched or striped white as well. C. magnificus flowers are larger, very dark red, blotched dark purple-black near the base (very rarely with a few faint white stripes) and the spur is uniformly dark red.However, mostly unpublished genetic studies show little difference between these two species, and Song et al. (2008) based on their molecular studies suggested that northern Tairawhiti populations (Clianthus magnificus) had the same sequence as C. puniceus from Moturemu, Kaipara Harbour. Nevertheless, for now they are maintained as distinct species."
54498,Atelopus chiriquiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,chiriquiensis,,,,,"Shreve, 1936",""
55201,Oophaga speciosa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Oophaga,speciosa,,,,,"(Schmidt, 1857)",""
3172,Incilius periglenes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,periglenes,,,,,"(Savage, 1967)",""
19148,Lithobates fisheri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Lithobates,fisheri,,,,,"(Stejneger, 1893)","Morphological analyses support the view that Lithobates fisheri represents a distinct species (Jennings et al. 1995). Subpopulations from central Arizona and western New Mexico previously attributed to L. chiricahuensis have been suggested to belong to species on the basis of mtDNA analysis (Hekkala et al. 2011), however, this claim is disputed and is currently not recognized (Herrman et al. 2021)."
54549,Atelopus senex,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,senex,,,,,"Taylor, 1952",""
56413,Craugastor anciano,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,anciano,,,,,"(Savage, McCranie &amp; Wilson, 1988)",This species was previously included in the genus Eleutherodactylus (Crawford and Smith 2005).
56810,Craugastor omoaensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,omoaensis,,,,,"(McCranie &amp; Wilson, 1997)",This species was previously included in the genus Eleutherodactylus (Crawford and Smith 2005).
56605187,Diplazium laffanianum,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,ATHYRIACEAE,Diplazium,laffanianum,,,,,(Baker) C.Chr.,""
15949,Pantanodon madagascariensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Pantanodon,madagascariensis,,,,,"(Arnoult, 1963)","The placement of Pantanodon is problematic. Based on the most recent studies, it should be placed under Poeciliidae (Parenti 1981, Ghedotti 2000) (J. Sparks pers. comm.)"
44504,Ptychochromis onilahy,ANIMALIA,CHORDATA,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Ptychochromis,onilahy,,,,,"Stiassny &amp; Sparks, 2006","This species was formally described in 2006 based on specimens held at MNHN, Paris (Stiassny and Sparks 2006)."
39087,Blutaparon rigidum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Blutaparon,rigidum,,,,,(B.L.Rob. &amp; Greenm.) Mears,""
62798304,Logania depressa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,Logania,depressa,,,,,Hook.f.,""
62798337,Stellaria elatinoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Stellaria,elatinoides,,,,,Hook.f.,""
62798347,Trilepidea adamsii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,LORANTHACEAE,Trilepidea,adamsii,,,,,(Cheeseman) Tiegh.,""
63488699,Contomastix charrua,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Contomastix,charrua,,,,,"Cabrera &amp; Carreira, 2009","Contomastix charrua was described from a population referred to Cnemidophorus (now Contomastix) lacertoides on the basis of differences in coloration, structure of the hyoid apparatus and geological history of the cape (Cabrera and Carreira 2009). Borteiro et al. (2013) found no morphological differences between the two taxa and referred C. charrua to the synonymy of C. lacertoides. S. Carreira (pers. comm. 2016) indicates that ongoing research has identified additional differences that may warrant recognizing C. charrua as a separate species, and recommends retaining C. charrua as a valid species pending comparison with material from the C. lacertoides type locality, which was not done by Borteiro et al. (2013)."
59445,Hypselotriton wolterstorffi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Hypselotriton,wolterstorffi,,,,,"(Boulenger, 1905)",""
4639,Chilonopsis nonpareil,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,nonpareil,,,,,"(Perry, 1811)",""
37595,Lachanodes arborea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Lachanodes,arborea,,,,,(Roxb.) B.Nord.,""
37854,Acalypha rubrinervis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Acalypha,rubrinervis,,,,,Cronk,""
30560,Trochetiopsis erythroxylon,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Trochetiopsis,erythroxylon,,,,,(G.Forst.) Marais,""
30561,Trochetiopsis melanoxylon,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Trochetiopsis,melanoxylon,,,,,(Sol. ex Sims) Marais,"The existence of two distinct ‘ebony’ species on St Helena was not recognized until clearly demonstrated by Quentin Cronk in 1995. A sister species, the Dwarf Ebony (T. ebenus Cronk), was rediscovered in 1980 and for several years was erroneously assumed to be the same taxon as that described in 18th Century literature. Confusion persist to this day, but the densely silvered leaves and much smaller flowers of T. melanoxylon are very distinctive."
37598,Nesiota elliptica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,RHAMNACEAE,Nesiota,elliptica,,,,,(Roxb.) Hook.f.,""
67379124,Heliotropium pannifolium,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,HELIOTROPIACEAE,Heliotropium,pannifolium,,,,,Burch. ex Hemsl.,"It is unclear whether this species truly belongs in Heliotropium or in Tournefourtia, as the only available collection is inconclusive. The critical distinction between the two genera lies in the morphology of the fruits, of which there is no surviving sample."
22693621,Haematopus meadewaldoi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,meadewaldoi,,,,,"Bannerman, 1913",""
19476,Rheobatrachus vitellinus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Rheobatrachus,vitellinus,,,,,"Mahony, Tyler &amp; Davies, 1984",""
19475,Rheobatrachus silus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Rheobatrachus,silus,,,,,"Liem, 1973",""
12149,Litoria nyakalensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PELODRYADIDAE,Litoria,nyakalensis,,,,,"Liem, 1974","We depart from the taxonomy of Pelodryadidae proposed by Dubois and Frétey (2016) and Duellman et al. (2016) and retain the composition of Litoria, Nyctimystes and Cyclorana as previously recognised. This taxonomy is currently used in all Australian lists (e.g., ASH list, State and Federal government lists) and field guides (e.g., Hoskin et al. 2015, Cogger 2018, Clulow and Swan 2018)."
21529,Taudactylus acutirostris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,acutirostris,,,,,"(Andersson, 1916)",""
21530,Taudactylus diurnus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,diurnus,,,,,"Straughan &amp; Lee, 1966",""
34039,Delissea niihauensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Delissea,niihauensis,,,,,H.St.John,""
79862904,Delissea subcordata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Delissea,subcordata,,,,,Gaudich.,""
82337482,Dusicyon avus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Dusicyon,avus,,,,,"(Burmeister, 1866)","This species is the sister taxon of the also extinct, but insular, Falklands Wolf (Dusicyon australis)."
11559,Lepidodactylus listeri,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Lepidodactylus,listeri,,,,,"(Boulenger, 1889)",""
44096,Cyanea eleeleensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,eleeleensis,,,,,(H.St.John) Lammers,""
44077,Amaranthus brownii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Amaranthus,brownii,,,,,Christoph. &amp; Caum,""
33562,Ochrosia kilaueaensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Ochrosia,kilaueaensis,,,,,H.St.John,""
91172297,Cyanea linearifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,linearifolia,,,,,Rock,""
91172490,Cyanea minutiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,minutiflora,,,,,Lammers,""
91172805,Cyanea parvifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,parvifolia,,,,,"(C.N.Forbes) Lammers, Givnish &amp; Sytsma",""
91177012,Cyperus rockii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,rockii,,,,,Kük.,""
91178520,Cyrtandra olona,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,GESNERIACEAE,Cyrtandra,olona,,,,,C.N.Forbes,""
22706052,Corvus hawaiiensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,hawaiiensis,,,,,"Peale, 1848",""
97908360,Sanicula kauaiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,APIACEAE,Sanicula,kauaiensis,,,,,H.St.John,""
97909097,Schiedea amplexicaulis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Schiedea,amplexicaulis,,,,,H.Mann,""
97910096,Wikstroemia hanalei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,THYMELAEACEAE,Wikstroemia,hanalei,,,,,Wawra,""
