assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
253646057,212059494,Eugenia serrasuela,11.4,Storms & flooding,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,1.1,Housing & urban areas,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,4.1,Roads & railroads,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,1.2,Commercial & industrial areas,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,4.2,Utility & service lines,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,7.1.1,Increase in fire frequency/intensity,"","",,,,,,,"Past, Unlikely to Return",
217783334,13152363,Chioninia coctei,11.2,Droughts,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
217783334,13152363,Chioninia coctei,8.1.2,Named species,1.2|2.1|2.3.2,Ecosystem degradation|Species mortality|Competition,,Canis familiaris,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
217783334,13152363,Chioninia coctei,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,Yes,Whole (>90%),Unknown,,"Past, Unlikely to Return",
217783334,13152363,Chioninia coctei,8.1.2,Named species,1.2|2.1|2.3.2,Ecosystem degradation|Species mortality|Competition,,Rattus rattus,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
217783334,13152363,Chioninia coctei,8.1.2,Named species,1.2|2.1|2.3.2,Ecosystem degradation|Species mortality|Competition,,Felis catus,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
54357699,3172,Incilius periglenes,9.5.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
54357699,3172,Incilius periglenes,11.5,Other impacts,1.3,Indirect ecosystem effects,,,,Unknown,Unknown,,"Past, Unlikely to Return",
54357699,3172,Incilius periglenes,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
54358350,54549,Atelopus senex,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,Yes,,,,"Past, Unlikely to Return",
54358350,54549,Atelopus senex,11.5,Other impacts,1.3,Indirect ecosystem effects,,,,,,,"Past, Unlikely to Return",
54358350,54549,Atelopus senex,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,,,,"Past, Unlikely to Return",
126613386,126612397,Csapodya splendens,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
126613386,126612397,Csapodya splendens,2.1.4,Scale Unknown/Unrecorded,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
126613386,126612397,Csapodya splendens,11.1,Habitat shifting & alteration,1.3|2.1|2.2,Indirect ecosystem effects|Species mortality|Species disturbance,,,,Unknown,"Slow, Significant Declines",,Ongoing,
126613426,126612753,Faramea chiapensis,2.1.3,Agro-industry farming,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
126613426,126612753,Faramea chiapensis,11.1,Habitat shifting & alteration,1.3|2.1|2.2,Indirect ecosystem effects|Species mortality|Species disturbance,,,,Unknown,"Slow, Significant Declines",,"Past, Unlikely to Return",
126613426,126612753,Faramea chiapensis,12.1,Other threat,1.1|1.2|1.3|2.1,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality,,,,Unknown,Very Rapid Declines,,"Past, Unlikely to Return",
164117292,164111324,Dombeya rodriguesiana,2.3.2,"Small-holder grazing, ranching or farming",2.1|2.2,Species mortality|Species disturbance,,,,Whole (>90%),Rapid Declines,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,12.1,Other threat,"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,5.2.2,Unintentional effects (species is not the target),"","",,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
164117292,164111324,Dombeya rodriguesiana,11.2,Droughts,"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,11.4,Storms & flooding,"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,5.2.1,Intentional use (species is the target),"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,6.3,Work & other activities,"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
140416594,140416589,Eriocaulon inundatum,3.2,Mining & quarrying,"","",,,,,,,"Past, Unlikely to Return",
140416594,140416589,Eriocaulon inundatum,11.2,Droughts,"","",,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,11.2,Droughts,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,10.3,Avalanches/landslides,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,2.3.1,Nomadic grazing,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,10.3,Avalanches/landslides,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,2.3.1,Nomadic grazing,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,11.2,Droughts,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
1998432,191696,Allotoca goslinei,8.1.2,Named species,"","",,Xiphophorus hellerii,,Whole (>90%),Rapid Declines,,"Past, Likely to Return",
1998432,191696,Allotoca goslinei,2.1.2,Small-holder farming,"","",,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Likely to Return",
1998432,191696,Allotoca goslinei,9.3.2,"Soil erosion, sedimentation","","",,,,Majority (50-90%),Negligible declines,,"Past, Likely to Return",
1998432,191696,Allotoca goslinei,11.2,Droughts,"","",,,,Majority (50-90%),Rapid Declines,,"Past, Likely to Return",
22186735,9003,Geocapromys thoracatus,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
22186735,9003,Geocapromys thoracatus,8.1.2,Named species,2.1,Species mortality,,Felis catus,,,,,"Past, Unlikely to Return",
47608529,272625865,Clianthus puniceus,11.2,Droughts,"","",,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
47608529,272625865,Clianthus puniceus,8.1.2,Named species,"","",,Capra hircus,,,,,"Past, Unlikely to Return",
47608529,272625865,Clianthus puniceus,8.1.2,Named species,"","",,Trichosurus vulpecula,,,,,"Past, Unlikely to Return",
47608529,272625865,Clianthus puniceus,8.1.2,Named species,"","",,Cervus elaphus,,,,,"Past, Unlikely to Return",
47608529,272625865,Clianthus puniceus,8.1.1,Unspecified species,"","",,,,,,,"Past, Unlikely to Return",
254623401,13132,Melomys rubicola,11.4,Storms & flooding,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
