assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
137376234,136808736,Furcraea macdougallii,Extinct in the Wild,,2020,2019-11-07 00:00:00 UTC,3.1,English,"Furcraea macdougallii once was endemic to the the Mexican state of Oaxaca. There are no more subpopulations of F. macdougallii in the wild. This species only survives in cultivation. In cultivated form, it has been seen in Acatepec, Chila, and Petlalcingo (Puebla), Chazumba, and Huajolotitlán (Oaxaca). The major threats to the species and its habitat included an extensive change in land use for agricultural and livestock farming expansion. The type locality (1953) was heavily degraded by Agave plantations for mezcal production. In 1998, it was reported that this plant had not been seen for 25 years. Individuals have been searched for in their natural habitat, without being found","Furcraea macdougallii is one of the most spectacular tree species in the Asparagaceae family, with a succulent growth form. The unbranched trunk can reach up to 9 m tall. Based on existing evidence, this species was an inhabitant of the tropical dry forest and occurred with Haematoxylon brasiletto, Ceiba parviflora, Tabebuia guayacan, Plumeria rubra, Lysiloma demostachys, Neobuxbaumia tetetzo var. nuda, Opuntia tehuantepecana, Agave marmorata, Nopalea auberi, Cephalocereus quadricentralis, Myrtillocactus schenckii, Hechtia meziana and Jatropha sp. on  stony, limestone and sandy soils. It used to grow up at an altitude range from 750 to 1,000 (-1800) m. This species was rare in its flowering periods, since long periods passed without flowering. MacDougall reported six flowering plants in Rio Hondo, Oaxaca in 1953, eleven","The major threats to the species and its habitat included extensive change in land use for agricultural and livestock farming expansion. Other major threats included wildfires generated by human activities in the nearby range. The restricted range of the species also made it very vulnerable to small local disturbances, and hence the last few individuals were easily destroyed.","There are no more subpopulations of Furcraea macdougallii in wild. This species only survives in cultivation. In 1998, it was reported that this plant had not been seen for 25 years. Individuals have been searched for in their natural habitat, without being found (","","Furcraea macdougallii was endemic to the Hondo River (intermediate Basin of the Tehuantepec River) in the Yautepec district, Oaxaca. In cultivated form, it has been seen in Acatepec, Chila, and Petlalcingo (Puebla), Chazumba, and Huajolotitlán (Oaxaca). In this area it has not been found in the wild (García-Mendoza 1999, García-Mendoza 2000). MacDougall was an expert in the succulent flora of Oaxaca and Chiapas, and he never cited F. macdougallii outside the vicinity of the Hondo River. The type locality (1953) is heavily degraded by Agave plantations for mezcal production. The last collection in this region was made by H.S. Gentry in 1965. In 1998 it was searched for in the same region but no individuals were found (","The leaves of Furcraea macdougallii were crushed in water to wash various utensils and clothes. The flowers were knocked down for domestic animal feeding and used as fodder. Additionally, the whole plant was also used as a living fence and as ornamental plant (García-Mendoza 1999, García-Mendoza 2000).",Terrestrial,"This species was assessed as Possibly Threatened in 1997 (Walter and Gillett 1998). According to Botanic Gardens Conservation International, the species is known from 14 worldwide ex situ collections (BGCI 2019). At national level, this species is included in the category of ""Probably extinct in the wild"" (E) of the Official Mexican Standard NOM-059-SEMARNAT-2010 (BGCI 2019). It is recommended to increase the research efforts to prepare a possible species action/recovery plan. It would be very important to rescue seeds from some cultivated specimens and make an effort for a reintroduction in the wild in order to recover this species.",Neotropical,1973,false,false,Global
137376414,136814105,Bourreria veracruzana,Extinct,,2021,2020-06-10 00:00:00 UTC,3.1,English,"Bourreria veracruzana was a tree species endemic to Catemaco, Veracruz. This species no longer exists today, as a consequence of intensive land use change in the past. The localities where this species once existed were heavily degraded by agro-industry farming and agro-industry-ranching. Since the last collection in 1984, individuals have been searched for in their natural habitat, without being found. Despite intensive botanical surveys in recent decades across the region (""Los Tuxtlas"" is the second most explored region in the country), there have been no observations of this species for more than three decades. Therefore, this species is assessed as Extinct.","Bourreria veracruzana was described as a small tree of 8 m high. Based on existing evidence, this species was an element of the subtropical/tropical moist lowland forest at 100 m above sea level (Campos-Ríos and Chiang 2010). The habitat where this species once occurred has been heavily degraded by agro-industry farming and livestock ranching.",Bourreria veracruzana disappeared as a consequence of the intensive land use change in the region. The localities where this species once existed were heavily degraded by agro-industry farming and agro-industry-ranching.,"Since the collection in 1984, individuals have been searched for in their natural habitat, without being found. In fact, the range of this species is the second most collected area in the country and intensive botanical surveys to find this species have been unsuccessful. Therefore, Bourreria veracruzana is considered to no longer exist today. The region where this species once occurred was heavily degraded by agro-industry farming and livestock ranching. ","","Bourreria veracruzana was a Mexican tree. It was originally a narrow endemic species of Veracruz. This species once was found as an element of riparian vegetation in Catemaco. However, this species disappeared as a consequence of the intensive land use change in the region. The last collection of the plant was in 1984, although the range of the species being the second most collected area in Mexico. Despite intensive searches over the last decades across the region, there have been no observations of this species for approximately 36 years.",There is no information about the past use and trade of Bourreria veracruzana.,Terrestrial,"In 1998, the ""Los Tuxtlas"" region was recognized as a Biosphere Reserve. However, by this date, no further collections had been registered for Bourreria veracruzana in the area. According to Botanic Gardens Conservation International, the species is not known from any worldwide ex situ collections (BGCI 2020).",Neotropical,1984,false,false,Global
140414986,140414966,Scleria chevalieri,Extinct,,2020,2019-12-21 00:00:00 UTC,3.1,English,"This species is known only from the type locality from a collection in 1929. The type locality was revisited in the 1970s, by a cyperologist (Jean Raynal), and the species was not found. Although there is another collection from Casamance, there is no date or locality information. There are swamps in good condition in Casamance, but there is no evidence that S. chevalieri is still extant there after a number of botanical excursions. Therefore, this species is assessed as Extinct.",Scleria chevalieri was found in a freshwater swamp near the coast. These are called as “niayes”.,"The type locality can still be found near Rufisque, but it is currently in bad condition. There are gardens near the swamps and local people use the water for irrigation. This has resulted in most parts of the swamp being drained, primarily for cultivation. Only the deepest part of the swamp remains, with Typha vegetation (A. Mesterházy pers. obs.).","Scleria chevalieri was collected in 1929 near Rufisque by August Chevalier, close to Dakar. Another herbarium specimen is known from the Casamance region, but the collection date and detailed locality are missing. There were several botanical excursions in the coastal regions of Senegal, but the species has not been found again. This species is now considered Extinct, as the last specimen was collected more than 90 years ago despite subsequent searches.","","Scleria chevalieri was found in Senegal. This species was collected near Rufisque, which is part of Dakar. Another collection was made from the Casamance region, but without detailed locality information.",There is no use or trade information for this species.,Freshwater (=Inland waters),"No conservation actions have been implemented for this species. This species is considered to be Extinct and, therefore, no conservation activities are now possible.",Afrotropical,1929,false,false,Global
140416594,140416589,Eriocaulon inundatum,Extinct,,2020,2019-12-21 00:00:00 UTC,3.1,English,"The only confirmed occurrences of this species were from Senegal, where was collected in 1943. Recent fieldwork at the type locality did not find this species and most potential habitats in the area surrounding the type locality (near Palmarin) have been destroyed by local salt mining. This species is, therefore, assessed as Extinct.","Although most of the habitats are brackish at the estuary of Saloum river, there are some inundated freshwater pools, which are separated from flooded saline habitats by clay layer. As species in the genus Eriocaulon do not prefer saline habitats, this species might have occurred in these inundated pools.","There is extensive ongoing salt mining by locals at the type locality, which destroys the natural habitats at the estuary of Saloum river. Increasing occurrence of droughts also threatens the remaining freshwater pools.","The type locality was visited in 2014, but the species was not found (A. Mesterházy pers. obs. 2014). The original collection consisted of only two sheaths and two duplicates are known. Therefore, the species might not have been common.","","This species was described from the coast of Senegal near the estuary of the Saloum River (Hepper 2000). Only the type specimen is known.There are two additional collections from Mali and Ivory Coast at Herbarium of Natural History Museum of Paris, but these have not been confirmed by a specialist. Further specimens were determined as Eriocaulon inundatum from Central Africa and these are deposited at Meise Botanical Garden in Belgium, but none of these specimens are identical with this species (A. Mesterházy pers. comm. 2019).",There is no use or trade information for this species.,Freshwater (=Inland waters),No conservation actions were in place for this species.,Afrotropical,1943,false,false,Global
140416698,140416686,Eriocaulon jordanii,Extinct,,2020,2019-12-21 00:00:00 UTC,3.1,English,"This species is known only from two sites: recorded near the coastal region of Sierra Leone at the beginning of 1950s. Recent fieldwork at the type locality, and the other previous collection site, did not find this species. Eriocaulon jordanii was originally collected at the edge of swamp. There are still many rice fields in the region, but natural wet habitats have mainly been converted to rice fields. As this species has not been seen since the 1950s, despite surveys in all known and suitable habitats, it is assessed as Extinct.",This species was collected from the edge of a swamp.,"There are still many rice swamps which occur in the coastal region of Sierra Leone, but few natural wet habitats remain. Due to the increasing human population, most aquatic habitats have been converted to rice fields in the coastal area of Sierra Leone. Although many weed or aquatic species (even species of Eriocaulon) still occur in these extensive habitats, E. jordanii has not been recorded again here (A. Mesterházy pers. obs. 2012).","The type locality was last visited in 2012, but this species was not found (A. Mesterházy pers. obs. 2012).","",This species was collected from the coastal region of Sierra Leone near Mange and Kontabana (Hepper 2000). No other collections are known.,There is no use or trade information for this species.,Terrestrial|Freshwater (=Inland waters),"No conservation actions have been implemented for this species. This species is considered to be Extinct and, therefore, no conservation activities are now possible.",Afrotropical,1950s,false,false,Global
145297738,145283841,Beilschmiedia ningmingensis,Extinct,,2022,2021-05-25 00:00:00 UTC,3.1,English,"This tree species has only been recorded from one collection from one locality in Ningming Country in Guangxi, China. This collection was made in 1935 in an area where there has been extensive habitat loss due to conversion to agriculture and plantations. The area has been well-surveyed in recent years and this species is now considered to be Extinct. It has also been assessed as Extinct nationally in China.","This species is a tree up to 12 m tall and was recorded in mixed forests on mountain slopes or along stream at about 1,200 m.",The major threats to this species are deforestation and habitat destruction through conversion to agriculture and plantations. This species occurs in an area where there has been habitat loss from conversion to plantations and it is now believed to be extinct.,"","","This species is only known from one locality in Ningming Country in Guangxi, China. This collection was made in 1935. The area has been well-surveyed in recent years and this species is now considered to be Extinct (see also the China Plant Red List).",No information is available on use or trade.,Terrestrial,This species is not known to occur in any protected areas. This species is not kept in any ex situ collection (BGCI 2021).This species is recorded as Extinct in the China Plant Red List.,Indomalayan,1935,false,false,Global
146104283,18428,Psephurus gladius,Extinct,,2022,2019-09-14 00:00:00 UTC,3.1,English,"The Chinese Paddlefish (Psephurus gladius) decreased due to overfishing and habitat degradation at the end of the 20th century. In 1981, the construction of the Gezhouba Dam in the middle reaches of the Yangtze River blocked the migration route, preventing adult fish moving to the upper reaches to spawn. Juveniles were last recorded in the upper reaches of the river in 1992, suggesting that few individuals might have been able to survive and reproduce above the dam. The last individual was observed in 2003. Despite intense surveys, no remaining individuals have been detected and there is no chance that such a large and enigmatic species has survived unnoticed. Therefore, this species is now assessed as Extinct.","The Chinese Paddlefish was anadromous (spent at least part of its life in the estuary and the sea and migrated upriver to reproduce). The species occurred in the main stem of large rivers, staying usually in middle and lower layers of the water column, and occasionally swimming into large lakes. Its spawning period was in March and April. Spawning sites were located in the upper reaches of the Yangtze River. Available information also indicates that spawning took place in the lower Jinsha River between Shuifu and Yibin (Liu and Zeng 1988, Li et al. 1997). Psephurus gladius was a piscivorous species, and the largest individual recorded was 7 m in length and weighed over several thousand pounds.","The Chinese Paddlefish was heavily overfished. Even fry of Psephurus gladius, forming schools along the river, were easily captured in traditional Chinese fishing nets and set nets (Zhang et al. 2009). All age classes were taken whenever possible. Its long generation time (e.g. late sexual maturation and large size) made it very vulnerable to overharvest.In 1981 the Gezhouba Dam was built in the middle reaches of the Yangtze River, blocking the migration route and preventing adult fish moving to the upper reaches of the river to spawn. Due to early depletion of the stocks and the difficulties to keep it in aquaculture, no ex situ population was established.","The species is now extinct (Zhang et al. 2020). After the last finding of the species in 2003, the distribution area was surveyed intensively but without success and there have been also no reports or sightings from other waters. There is no hope that this large and enigmatic species might have survived unnoticed.From the mid-20th century the population of the Chinese Paddlefish decreased rapidly. Incidental capture data between 1982–2003 from the upper, mid and lower sections of the Yangtze indicate the largest number was found in 1985, when 32 individuals were captured in the lower section (below the Gezhouba Dam) (Zhang et al. 2009). In 1995 juveniles were recorded below the Gezhouba Dam of the Yangtze River (Chen 2007).Two juvenile individuals (1.2 kg weight, 47 cm total length; 1.3 kg weight, 50 cm total length) were still found in the Chongqing reach in 1992 (Chen 2007). In 2002, an adult female (body length 330 cm, weight 117 kg) was captured in the section of Jiangsu Nanjing of the Yangtze River. Urgent attempts were made to safeguard this individual, but it only survived for 30 days in captivity. On January 24th, 2003, another adult female (body length 352 cm) was accidentally caught in Yibin, Sichuan Province China (upper reach of Yangtze River). It was tagged with an ultra-sonic tag and released by Dr. Wei’s team from the Yangtze River Fisheries Research Institute, Chinese Academy of Fishery Sciences. Unfortunately, after 12 hours of tracking, communication was disconnected and contact with the fish got lost. Between 2006 and 2008, Dr. Wei’s team used a number of boats to deploy 4,762 setlines, 111 anchored setlines and 950 drift nets covering a stretch of 412.5 km of the upper Yangtze River attempting to catch the last remaining individuals, but failed to get a single one (Zhang et al. 2009). The team also used hydroacoustic equipment to survey the river, also without success (Zhang et al. 2009). Time of extinction was estimated to be by around 2005 and in any case no later than by 2010. The Chinese Paddlefish reached functional extinction in during the early 1990s (Zhang et al.2020).","","The Chinese Paddlefish was found in the Yangtze River in China. They spent part of their life in the lower section of the Yangtze, including the brackish estuary water, migrated upstream into the Yangtze for spawning, which occurred in Spring from mid-March to early April. They primarily inhabited the large rivers, but sometimes moved into large lakes such as Poyang and Dongting Lake.",The species was caught for human consumption before 1983 and later was landed as bycatch.,Freshwater (=Inland waters)|Marine,"Psephurus gladius is listed as a first-class state protected animal in China. This species was economically important, and it was also of significant academic relevance because of its rarity and endemicity. This species was included in CITES Appendix II in 1998.An integrated recovery program was initiated in 2005 to safeguard the species. The program also aimed at investigating habitat and planned to conduct studies on foraging behaviour and establish captive breeding programs, propagation for release, preservation of genetic resources, as well as controlled reproduction and rearing for release (Zhang et al. 2009). However, the species is now extinct.",Palearctic,2003,false,false,Global
149811526,30392,Sophora toromiro,Extinct in the Wild,,2021,2021-06-07 00:00:00 UTC,3.1,English,"Sophora toromiro is a small tree endemic to Rapa Nui island. This species has been categorised as Extinct in the Wild, since in 1960 the last tree in the wild was chopped down. It was used to create totems, timber and personal ornaments reaching a point where there were no more trees on the island. Some trees are preserved in ex situ collections, in botanic gardens and private collections. There have been some attempts to re-establish the species on the island, but so far they have been unsuccessful. ","In the past it grew in certain scattered areas of the island, preferably in low areas, on the north coast, Hanga Roa and Rano Kau, however its distribution before human colonization of the island has not been determined (Conaf 2011). Some palynological studies have shown that the island used to be covered with shrub and woodlands (Bahn and Flenley 1992). Due to its extinction in the wild there is not further information about its ecology, for example there is no knowledge about pollination ecology or symbionts (Maunder et al. 2000).","The main threat in the past was the logging of the trees, since their wood was used for carving, and the degradation of the island's natural scrub and woodland ecosystems (Conaf 2011). At present, threats to the native habitat are: damage caused by livestock and possible hybridization with other species of the genus Sophora (such as S. macrocarpa). There is also evidence of the damage caused by insects and pests (Maunder et al. 2000).","The last wild specimen was a plant in Rano Kao in 1935, it was chopped down in 1960 (Lucas and Synge 1978).","","This species is native to Rapa Nui island, from where it is endemic, however, there are no trees left in the wild. Sophora toromiro is now only present in botanic gardens in Chile and abroad.","In the past it was used to create totems called ""Moai"", timber and personal ornaments reaching the point where there were no more trees on the island. The wood was used for sacred carvings (Maunder et al. 2000).",Terrestrial,"It is possible to find some specimens in European botanical gardens and in continental Chile, the Botanical Garden of Viña del Mar, where cultivation was developed from a donation of collected seeds to Patricio Maldonado the director of the Garden in 1952-1959 (Maunder 1997). There have been some attempted reintroductions on the island under controlled conditions in the Mataveri Otai Nursery of CONAF and in certain points of the Rapa Nui National Park. However, these preliminary trials for the propagation of this species have not been successful in re-establishing the species (CONAF 2011). In the last few attempts of reintroduction, it has been possible to identify possible causes of lack of success: lack of nitrifying bacteria in the local soil, increased pests on the island, weakness of the offspring of a last specimen that was probably growing in a marginal site of distribution of the species, or a combination of all of them. For successful management, based on previous experience, it is necessary to locate all Toromiro trees, confirm their taxonomic identity and assessment of genetic diversity (Maunder et al. 2000).",Oceanian,1960,false,false,Global
149812995,31679,Euchorium cubense,Extinct,,2020,2020-03-18 00:00:00 UTC,3.1,English,"This endemic Cuban tree species has not been relocated despite several searches. It is only known by its type collection in 1924. Hence, it is considered Extinct.",This species was a tree that used to occur in the deeply eroded 'haystack' karstic hills of Viñales in the limestone range of Sierra de Los Organos.,The habitat where the species used to occur has been subjected to agriculture and livestock farming of subsistence and logging.,"Only known from its type location in 1924. Despite several searches, it has not been found in its historical range.","","A monotypic genus endemic to Viñales, Pinar del Río Province, that has not been found despite several searches. It is declared Extinct by the Cuban Group of Plant Specialists in 2015 (GEPC 2015).",There is no record regarding its use.,Terrestrial,"The type location is outside of the National Park Viñales, and has not been found in recent searched. The species is not known to occur in any ex situ collections (BGCI 2020).",Neotropical,1924,false,false,Global
149815846,35111,Myoporum rimatarense,Extinct,,2021,2020-03-23 00:00:00 UTC,3.1,English,"This tree was known from one specimen from the Austral Islands in French Polynesia collected in 1921. The species has not been observed since, even after extensive plant surveys conducted during the terrestrial biodiversity expedition in Rimatara in 2004. The species is suspected to have been lost due to habitat destruction. The species is Extinct.","Described by F.B.H. Brown (1935) as a “glabrous tree, 4-6 m + high”, based on a single specimen. The habitat is assumed to be coastal lowland forest. Closely related to Myoporum stokesii endemic to Raivavae and Myoporum rapense endemic to Rapa (Austral Is.) where the species is known under the name of “ngaio” and its wood used in the construction of canoes and dwellings and for burning (Brown 1935), and to an undescribed Myoporum species found in 2004 in Rurutu (unpub. data) located at ca. 150 km northeast from Rimatara.",The species is considered to have been lost due to the destruction of coastal forest habitat and potentially overexploitation as other species in its genus are used for timber.,This species is extinct.,"","A species which has been recorded only from Rimatara Island in the Austral Islands (formerly called Tubuai Islands), French Polynesia. This record is from a single specimen collected by J.F.G. Stokes in March 1921, in “Amaru, near sea level [...] not collected elsewhere”. The species has not been observed or collected since, especially after extensive plant surveys conducted during the terrestrial biodiversity expedition in Rimatara in 2004 (Meyer and Claridge 2014), and thus considered extinct (UICN-France et al. 2015)",This species is not utilised. Historical uses are unknown.,Terrestrial,There are no conservation efforts in place for this species.,Oceanian,1921,false,false,Global
149816916,38848,Guettarda retusa,Extinct,,2020,2020-03-13 00:00:00 UTC,3.1,English,"Despite several searches in its historical range, the species has not been located again since the 19th century, when it was described but it does not have a type collection according to GEPC (2015). This assessment reaffirm the previous category that the species was given in 1998 by Areces-Mallea and in 2015 by the Cuban Plant Specialist Group (GEPC 2015). It is declared Extinct.",This species used to occur in semi-deciduous forests.,It is thought that its habitat was severely degraded by cutting and clearing.,Several expeditions have been made in its historical range and the population has not been located. This species was declared Extinct in 1998 by Areces-Mallea and in 2015 by the Cuban Specialist Plant Group (GEPC 2015).,"","An endemic tree discovered in the mid 19th century in what today is known as Loma Preluda in Cajálbana, Pinar del Río and the surroundings of La Palma, in Pinar del Río too. Thorough searches for the species over the past 25 years have been unable to locate it. This species was declared Extinct in 1998 by Areces-Mallea and in 2015 by the Cuban Specialist Plant Group (GEPC 2015).",There is no precise information regarding the use of this species by people.,Terrestrial,Part of its historical range is protected by law now as it belongs to two protected areas: Mil Cumbres and Sierra Preluda-Cuabales de Cajálbana. The species is not known to occur in any ex situ collections (BGCI 2020).,Neotropical,1869,false,false,Global
149821996,147088627,Monteverdia lineata,Extinct,,2020,2020-03-12 00:00:00 UTC,3.1,English,"This Cuban endemic has not been collected in the last 20 years, despite targeted searches. The species was also recorded as Extinct in 2010 (Urquiola et al. 2010) and 2015 (González-Oliva 2015). Hence, it is considered Extinct.",This species used to occur in shrublands on serpentine rock. The sites where the species used to occur have some patches of conserved habitat and other parts that are very degraded due to the impacts of agriculture and livestock farming (Urquiola et al. 2010).,"According to the Red Book of the Flora of Pinar del Río (Urquiola et al. 2010), there are areas like Toscano (Artemisa), where crop agriculture and livestock farming have severely degraded the habitat.","Several searches throughout its historical range within the last 20 years have indicated that there are no individuals anymore. In 2010 and 2015 it was declared Extinct by Cuban specialists (Urquiola et al. 2010, González-Oliva 2015).","","This species was restricted to the Western region of Cuba, in the provinces of Artemisa and Pinar del Río. The species has not been sighted again in its reported sites despite searches in the last 20 years.",There is no record of this species being used.,Terrestrial,"One site where the species occurred, Loma Preluda, is a protected area now. The last search there was in 2013 and the species was not found, hence the category EX was re-confirmed in 2015 (González-Oliva 2015). No individuals within its historical range and similar habitats within its historical extension of presence have been found to date. The species is not known to occur in any ex situ collections (BGCI 2020).",Neotropical,1923,false,false,Global
149822106,149618647,Licaria mexicana,Extinct,,2021,2020-02-21 00:00:00 UTC,3.1,English,"This small tree species was endemic to Mexico. It has not been collected for over 80 years and as a result of forest clearance in the area and habitat completely destroyed where it was known from, it is considered Extinct.",This species probably grew in cloud forest or at the transition with tropical semi-evergreen forest (González-Espinosa et al. 2011).,It is assumed that this species became extinct as a result of forest clearance.,"No information, as this species is now extinct.","","This small tree species was endemic to Mexico, recorded from Hidalgo and Veracruz (Villaseñor 2016). It has not been collected for over 80 years (González-Espinosa et al. 2011). Only the type collection exists and although the exact locality is uncertain, the vegetation in that area is now completely destroyed (Marie-Stephanie Samain pers. comm. February 2021).",There is no information on use of this species.,Terrestrial,This species is extinct in the wild and not known in cultivation.,Neotropical,c. 1930 ,false,false,Global
152593137,22690733,Ectopistes migratorius,Extinct,,2019,2019-06-11 00:00:00 UTC,3.1,English,"This species was formerly distributed across North America, but is now Extinct as a result of habitat clearance and hunting. The last reliable wild record dates from 1900, and a search beginning in 1910 failed to find it.","It was a nomadic species, breeding and foraging in vast flocks millions of birds strong. It exploited seasonally available crops of beechmast, acorns and chestnuts; scouting for food sources and infomation sharing was likely to have required flocks of a certain critical size, below which survival would be compromised. Birds nested in April or May in vast colonies typically 16 by 5 km in size.","The precise cause of its extinction is difficult to determine, but the widespread clearance of the hardwood trees which provided its mast food, and the proliferation of the rail network and telegraph system which enabled efficient location of nesting colonies and the transport of young birds to market are probably the two single most important factors. Other important factors were excessive shooting, Newcastle disease, and towards the last of their years, the breakdown of social facilitation (Halliday 1980, Blockstein and Tordoff 1985, Bucher 1992).",None remain.,"","Ectopistes migratorius was found in forest in eastern and central Canada and the USA, occasionally wandering south to Mexico and Cuba. Over the 19th century, the species crashed from being one of the most abundant birds in the world to extinction (Schorger 1955). The last wild bird was shot in 1900, and surveys in 1910-1911 failed to record any (Blockstein and Tordoff 1985). The last captive bird died in 1914 in the Cincinnati Zoo (Wilcove 1989).","",Terrestrial,"",Nearctic,1914,false,false,Global
153022606,22685533,Cyanopsitta spixii,Extinct in the Wild,,2019,2019-06-20 00:00:00 UTC,3.1,English,"Although this species exists in several captive populations, the last known individual in the wild disappeared at the end of 2000, with no subsequent confirmed sightings of wild individuals. Following the application of new methods for estimating the probability of a species remaining extant, the species is now considered to be Extinct in the Wild. The species's decline was primarily the result of trapping for trade plus habitat loss.","It was found in the caatinga scrub zone, apparently requiring gallery woodland dominated by caraiba Tabebuia caraiba trees for nesting, but feeding mainly on two regionally characteristic Euphorbiaceae plant species. Breeding occurred during the austral summer. Two or three eggs were laid in the wild (up to five in captivity). The wild bird and the P. maracana apparently produced infertile eggs, although one experienced very early embryo death, subsequent DNA analysis revealing a hybrid.","The decline of the species has generally been attributed to two principal factors. First, long-term destruction of the specific gallery woodland habitat on which the species apparently depended, the result of the colonisation and exploitation of the region along the rio São Francisco corridor during more than three centuries. Secondly, trapping for the illegal live bird trade in recent decades pushed the species towards extinction. In addition, the colonisation of the distributional range by introduced aggressive African bees, and the building of the Sobradinho hydroelectric dam above Juazeiro may have contributed, perhaps significantly, to the species's decline in the 1970s and 1980s. Direct hunting is considered a factor of minor importance in the overall decline (Barros et. al. 2012), even though several reports of shooting are on record. The remaining caatinga habitat has suffered degradation and clearance as a result of grazing by cattle and goats (Barros et. al. 2012).",The species is now considered to be Extinct in the Wild (Butchart et. al. 2018).,"","This species was known for over 150 years, from small numbers of traded birds and a hunted bird taken by von Spix, until it was traced in 1985-1986 to near the rio São Francisco in north Bahia, Brazil. Only three birds remained and these were captured for trade in 1987 and 1988. However, a single male, paired with a female Blue-winged Macaw Propyrrhura maracana, was discovered at the site in July 1990. A female C. spixii was released from captivity in 1995 and initially paired with the male. Unfortunately, the female disappeared from the release site after seven weeks and is suspected to have collided with a power-line (Caparroz et al. 2001). The wild bird was still paired with the female P. maracana in January 2000 (Y. de Melo Barros in litt. 1999, 2000) but neither bird has been seen since the end of that year. In 2000, the total number of publicly declared birds in captivity was 60, but 54 of these were captive-bred (Schischakin 2000). The official captive population in 2015 totalled over 100 individuals (EcoAmericas 2015), with further individuals in private ownership. There have been occasional local reports, including from Serra da Capivara National Park, and a bird was filmed near Curaçá in June 2016, but this is now thought to have been a release from captivity. There have been no other records since 2000, despite fieldworker presence and surveying effort. Following the application of new methods for estimating the probability of a species remaining extant (Akcakaya et al. 2017, Keith et al. 2017, Thompson et al. 2017) the probability of Spix's Macaw being extant in the wild was estimated at 0.00006 based on records and surveys, and 0.083 based on threats (Butchart et al. 2018). Based on the probability thresholds recommended by Butchart et al. (2018), the species is now considered to be Extinct in the Wild.","Spix's Macaw has historically been trapped for food locally, as well as traded internationally as a cage-bird.",Terrestrial,"Conservation Actions UnderwayCITES Appendix I and protected under Brazilian law. Considered Extinct in the Wild in Brazil (Silveira and Straube 2008) and officially listed as Critically Endangered (Possibly Extinct in the Wild) (MMA 2014). A species action plan was produced in 2012 (Barros et. al. 2012) and the 'Projeto Ararinha na Natureza' (Macaw in Nature Project') has been working to conserve the species since 2012.A captive breeding programme is underway, with the population held in the official captive breeding programme numbering over 100 individuals in 2015 (EcoAmericas 2015), and further captive individuals outside the official programme. The majority of the captive individuals are currently held by Al-Wabra Wildlife Preservation (AWWP) in Qatar, which has maintained the species since 1984, with other captive individuals held in Brazil and Germany.In 2009 AWWP announced the purchase of the 2,200 ha Concordia Farm in Bahia, the site of one of the last recorded sightings of wild Spix's Macaw (October 2000) (Al-Wabra Wildlife Preservation undated). Concordia Farm was also the release site for the only captive Spix's Macaw yet to be released back into the wild, in 1995. Concordia Farm abuts the 400 ha Gangorra Farm, previously purchased by a conservation consortium. In 2018, the government officially designated the 30 ha Refúgio de Vida Silvestre Ararinha Azul (Spix's Macaw Wildlife Refuge) and the 90 ha Área de Proteção Ambiental Ararinha Azul (Spix's Macaw Environmental Protection Area) in Curaçá and Juazeiro, Bahia (Reisfeld 2018) and there are plans to reintroduce the species at these sites, as well as at Concordia Farm (Reisfeld 2018, ACTP 2019). Work has been underway to conserve habitat in areas suitable for reintroduction, including by controlling goats (Reisfeld 2017).Work has also been carried out to engage the local communities to raise awareness of the conservation of Spix's macaw and its habitat, including through cultural activities (Barros et. al. 2012). Local farmers have been educated about the benefits of supplementary feeding of goats to reduce their impact on the caatinga habitat (Reisfeld 2017). A new 'Spix’s Macaw Release, Breeding and Research Centre' is being built to act as a base for the species's reintroduction (ACTP 2019).Conservation Actions ProposedProtect and improve habitat at the identified release sites, including by management of goats (de Soye and de Melo Barros 2004, Reisfeld 2017). Introduce captive-bred fledglings and ensure protection from trappers. Continue to develop artificial reproduction techniques to boost the population. Analyse the genetic diversity in the captive population (Barros et. al. 2012). Continue cooperation between holders of captive birds. Continue ecological studies to assess the need for habitat management (Snyder et al. 2000). Continue the community education and engagement programmes (Reisfeld 2018).",Neotropical,2000,false,false,Global
154696297,152357598,Amomum sumatranum,Extinct in the Wild,,2020,2019-07-22 00:00:00 UTC,3.1,English,"This species is endemic to Sumatra (Valeton 1921, WCSP 2019) and only known from the type collection; Heynes #1631, from Palembang (Valeton 1921, ZRC 2019). All natural forest in Palembang has been converted and developed. It is highly unlikely that there is an extant population. It has, however, been recorded to be grown in one ex situ site. Amomum sumatranum is assessed Extinct in the Wild.",This species is a rhizomatous herb up to 1 m tall (Valeton 1921).,All natural forest in Palembang has been converted and developed.,It is unlikely that this species still exists in the wild.,"","This species is endemic to Sumatra (Valeton 1921, WCSP 2019, ZRC 2019). It is only known from the type collection; Heynes #1631, from Palembang (Valeton 1921, ZRC 2019).",This species is unlikely to have been used or traded.,Terrestrial,This species has been recorded by BGCI (2019) to be grown in one ex situ site. It is not known from any protected area.,Indomalayan,1921,false,false,Global
